id,loc1,loc2,lat,lon,h,code
01047,朝日,上川地方,44.11833333333333,142.595,225.0,12266
01048,比布,上川地方,43.875,142.48,175.0,12396
01049,層雲峡,上川地方,43.75333333333333,142.93,540.0,12471
01050,大正寺,秋田県,39.52666666666666,140.23333333333332,20.0,32496
01051,中頓別,宗谷地方,44.965,142.28,25.0,11276
01052,美瑛,上川地方,43.58833333333333,142.49333333333334,250.0,12551
01053,幌加内,上川地方,44.01,142.16,159.0,15076
01054,豊富,宗谷地方,45.10666666666667,141.765,16.0,11176
01055,和寒,上川地方,44.028333333333336,142.41,150.0,12301
01056,納沙布,根室地方,43.39333333333333,145.75833333333333,12.0,18281
01057,美濃,岐阜県,35.555,136.91,68.0,52461
01058,多治見,岐阜県,35.346666666666664,137.10833333333332,120.0,52606
01059,上石津,岐阜県,35.24666666666667,136.45833333333334,193.0,52641
01060,下関,新潟県,38.09166666666667,139.56333333333333,33.0,54191
01061,栃尾,岐阜県,36.248333333333335,137.50333333333333,765.0,52111
01062,堺,大阪府,34.555,135.485,20.0,62091
01063,清水,和歌山県,34.086666666666666,135.425,240.0,65121
01065,枚方,大阪府,34.80833333333333,135.67166666666665,26.0,62046
01066,宮地,岐阜県,35.763333333333335,137.28833333333333,450.0,52346
01067,大滝,胆振地方,42.67,141.07833333333335,390.0,21161
01068,栗沢,空知地方,43.12166666666667,141.745,20.0,15391
01069,鴻巣,埼玉県,36.065,139.52166666666668,15.0,43121
01070,所沢,埼玉県,35.77333333333333,139.41333333333333,119.0,43266
01071,三国,福井県,36.24333333333333,136.17333333333335,34.0,57001
01072,真狩,後志地方,42.775,140.88,440.0,16281
01073,西興部,網走・北見・紋別地方,44.33166666666666,142.93666666666667,120.0,17091
01074,本宮,和歌山県,33.836666666666666,135.77333333333334,60.0,65226
01075,伊万里,佐賀県,33.266666666666666,129.87833333333333,25.0,85116
01077,今治,愛媛県,34.053333333333335,132.975,27.0,73076
01078,薮川,岩手県,39.78333333333333,141.32833333333335,680.0,33371
01079,酸ケ湯,青森県,40.64833333333333,140.84833333333333,890.0,31482
01081,三角,熊本県,32.611666666666665,130.47833333333332,60.0,86216
01083,南小松,滋賀県,35.235,135.95666666666668,90.0,60116
01084,大村,長崎県,32.916666666666664,129.91333333333333,3.0,84371
01085,石狩,石狩地方,43.193333333333335,141.37,5.0,14121
01086,湯前横谷,熊本県,32.263333333333335,131.04333333333332,665.0,86481
01087,柳ケ瀬,滋賀県,35.58166666666666,136.18833333333333,220.0,60026
01089,龍神,和歌山県,33.945,135.55666666666667,410.0,65162
01091,赤井川,後志地方,43.083333333333336,140.82,148.0,16126
01092,白滝,網走・北見・紋別地方,43.865,143.15333333333334,475.0,17482
01093,桜江,島根県,34.95333333333333,132.33333333333334,32.0,68346
01094,瑞穂,島根県,34.85333333333333,132.53,327.0,68401
01095,伯太,島根県,35.35,133.27333333333334,23.0,68181
01096,丹沢湖,神奈川県,35.41,139.04333333333332,330.0,46076
01097,仁世宇,日高地方,42.77166666666667,142.35833333333332,150.0,22072
01098,福原旭,徳島県,33.87833333333333,134.38833333333332,290.0,71211
01100,羅漢山,山口県,34.35,132.06333333333333,945.0,81167
01105,熊,静岡県,34.958333333333336,137.73333333333332,375.0,50296
01106,三倉,静岡県,34.96,137.94333333333333,121.0,50391
01107,二俣,釧路地方,42.97166666666666,143.875,45.0,19406
01108,岳,青森県,40.62833333333333,140.26333333333332,438.0,31451
01109,東成瀬,秋田県,39.178333333333335,140.64833333333334,191.0,32701
01111,赤谷,新潟県,37.835,139.415,135.0,54311
01112,古丹別,留萌地方,44.265,141.72166666666666,15.0,13206
01113,米里,岩手県,39.23333333333333,141.31,170.0,33726
01114,梅ケ島,静岡県,35.236666666666665,138.34166666666667,430.0,50111
01115,比立内,秋田県,39.903333333333336,140.45,210.0,32312
01116,鷲倉,福島県,37.66833333333334,140.26,1220.0,36196
01117,東由利,秋田県,39.305,140.28833333333333,117.0,32581
01118,沢内,岩手県,39.48,140.79666666666665,327.0,33561
01119,市浦,青森県,41.056666666666665,140.34666666666666,20.0,31186
01120,荒屋,岩手県,40.10333333333333,141.05,290.0,33166
01122,小田野沢,青森県,41.235,141.39666666666668,6.0,31121
01123,普代,岩手県,40.00333333333333,141.88333333333333,8.0,33206
01124,脇野沢,青森県,41.145,140.82166666666666,15.0,31156
01125,肘折,山形県,38.60666666666667,140.16333333333333,330.0,35216
01126,駒ノ湯,宮城県,38.91333333333333,140.82833333333335,525.0,34012
01128,紫波,岩手県,39.54666666666667,141.1266666666667,125.0,33501
01129,川内,福島県,37.336666666666666,140.80833333333334,410.0,36501
01130,飯舘,福島県,37.665,140.72666666666666,460.0,36221
01131,阿仁合,秋田県,39.99333333333333,140.40333333333334,120.0,32311
01132,高畠,山形県,38.00333333333333,140.20666666666668,220.0,35511
01133,府中,東京都,35.68333333333333,139.48333333333332,59.0,44116
01134,新島,東京都,34.373333333333335,139.2516666666667,9.0,44207
01135,古江,宮崎県,32.711666666666666,131.82,14.0,87066
01136,田代,鹿児島県,31.19833333333333,130.84333333333333,182.0,88536
01137,国見,大分県,33.675,131.59,14.0,83021
01138,有川,長崎県,32.98166666666667,129.11833333333334,11.0,84341
01139,伊仙,鹿児島県,27.676666666666662,128.97333333333333,44.0,88956
01140,奈義,岡山県,35.111666666666665,134.17,212.0,66127
01141,太宰府,福岡県,33.49666666666667,130.49,52.0,82191
01142,宇目,大分県,32.845,131.675,200.0,83431
01144,芦辺,長崎県,33.8,129.72166666666666,97.0,84121
01145,伊原間,沖縄県,24.508333333333333,124.28,15.0,94001
01146,輝北,鹿児島県,31.58833333333333,130.855,360.0,88331
01147,伊是名,沖縄県,26.94833333333333,127.94,14.0,91011
01149,大隅,鹿児島県,31.58,131.005,170.0,88341
01150,津島,福島県,37.56,140.75333333333333,400.0,36307
01152,渡嘉敷,沖縄県,26.21,127.36333333333332,220.0,91181
01154,小国,新潟県,37.29166666666666,138.70166666666665,83.0,54606
01155,松代,新潟県,37.13166666666667,138.60666666666663,210.0,54671
01159,浦山,埼玉県,35.92,139.07,400.0,43157
01160,睦寄,京都府,35.38166666666667,135.45333333333335,175.0,61151
01161,佐多,鹿児島県,31.093333333333334,130.69,27.0,88551
01162,鬼無里,長野県,36.68833333333333,137.965,778.0,48146
01163,志和,広島県,34.498333333333335,132.66,215.0,67371
01164,深瀬,宮崎県,31.636666666666667,131.25,130.0,87461
01165,上野原,山梨県,35.62,139.105,187.0,49172
01166,小原,愛知県,35.22833333333333,137.285,290.0,51056
01167,鎧畑,秋田県,39.775,140.665,281.0,32426
01168,葛根田,岩手県,39.77666666666666,140.945,350.0,33351
01170,中野,茨城県,36.515,140.47333333333333,17.0,40126
01171,白山白峰,石川県,36.18,136.625,470.0,56346
01172,色川,和歌山県,33.675,135.84833333333333,275.0,65311
01173,徳田,茨城県,36.778333333333336,140.48166666666663,270.0,40066
01174,片品,群馬県,36.77166666666667,139.23833333333334,868.0,42106
01175,波佐,島根県,34.78,132.19666666666666,370.0,68436
01176,匹見,島根県,34.571666666666665,132.01666666666668,259.0,68501
01177,関金,鳥取県,35.37833333333333,133.75666666666666,150.0,69161
01178,若桜,鳥取県,35.333333333333336,134.405,231.0,69196
01179,池川,高知県,33.608333333333334,133.16833333333332,150.0,74101
01180,小沢,東京都,35.735,139.1233333333333,420.0,44051
01181,肝付前田,鹿児島県,31.34,130.93833333333333,31.0,88447
01182,上吉田,埼玉県,36.053333333333335,138.98,275.0,43091
01183,七戸,青森県,40.708333333333336,141.12833333333333,57.0,31411
01184,東川,上川地方,43.70166666666667,142.50833333333333,215.0,12451
01185,志比内,上川地方,43.64333333333333,142.58166666666668,310.0,12512
01186,鶴居,釧路地方,43.23166666666667,144.325,38.0,19191
01187,弟子屈,釧路地方,43.51,144.46666666666667,170.0,19051
01188,幾寅,上川地方,43.16833333333334,142.56833333333333,350.0,12691
01189,占冠,上川地方,42.97833333333333,142.395,332.0,12746
01190,上富良野,上川地方,43.455,142.465,220.0,12596
01191,江丹別,上川地方,43.87,142.26,140.0,12386
01192,太田,釧路地方,43.09,144.77833333333334,85.0,19376
01193,浜益,石狩地方,43.58166666666666,141.38666666666666,3.0,14026
01194,厚田,石狩地方,43.39666666666667,141.43666666666667,5.0,14071
01195,榊町,釧路地方,43.12,145.11,2.0,19311
01196,厚床,根室地方,43.22166666666666,145.22666666666666,41.0,18311
01197,音威子府,上川地方,44.72666666666667,142.265,40.0,12041
01198,三石,日高地方,42.245,142.66166666666666,10.0,22291
01199,奥尻,檜山地方,42.248333333333335,139.55666666666667,5.0,24101
01200,鶉,檜山地方,41.93,140.31166666666667,53.0,24201
01201,中川,上川地方,44.82833333333333,142.07666666666665,22.0,12011
01202,日高,日高地方,42.876666666666665,142.44166666666666,280.0,22036
01203,沼川,宗谷地方,45.248333333333335,141.85166666666666,23.0,11121
01204,駒場,十勝地方,43.05,143.18333333333334,112.0,20371
01205,石崎,檜山地方,41.7,140.02833333333334,5.0,24236
01206,住田,岩手県,39.141666666666666,141.57333333333332,80.0,33801
01208,神恵内,後志地方,43.145,140.42333333333335,50.0,16061
01209,境野,網走・北見・紋別地方,43.70666666666666,143.64333333333337,184.0,17607
01210,上札内,十勝地方,42.641666666666666,143.09666666666666,251.0,20601
01211,更別,十勝地方,42.65166666666666,143.195,185.0,20606
01212,小本,岩手県,39.84666666666666,141.96333333333334,3.0,33336
01213,焼尻,留萌地方,44.428333333333335,141.42166666666665,38.0,13146
01214,大津,十勝地方,42.685,143.64666666666668,4.0,20631
01215,奥中山,岩手県,40.06,141.225,430.0,33176
01216,初山別,留萌地方,44.52333333333333,141.77,27.0,13121
01217,達布,留萌地方,44.04833333333333,141.85666666666663,30.0,13261
01218,幌糠,留萌地方,43.85333333333333,141.76,20.0,13321
01219,山形,岩手県,40.14833333333333,141.57166666666666,290.0,33136
01220,丸森,宮城県,37.931666666666665,140.77833333333334,18.0,34506
01221,土呂部,栃木県,36.891666666666666,139.56833333333333,925.0,41116
01222,藤原,群馬県,36.86333333333333,139.05833333333334,700.0,42046
01223,神流,群馬県,36.10833333333333,138.89666666666668,357.0,42396
01224,川井,岩手県,39.598333333333336,141.68166666666667,192.0,33526
01226,勝山,福井県,36.03833333333333,136.52166666666668,196.0,57082
01227,三木,兵庫県,34.776666666666664,135.01333333333332,145.0,63461
01228,風屋,奈良県,34.045,135.78666666666666,301.0,64227
01229,大栃,高知県,33.69833333333333,133.875,210.0,74136
01230,鳥羽,三重県,34.48166666666667,136.825,2.0,53257
01231,塩津,鳥取県,35.52333333333333,133.56666666666666,15.0,69021
01232,鳩山,埼玉県,35.985,139.335,44.0,43171
01233,佐賀,高知県,33.07833333333333,133.10166666666666,3.0,74436
01234,切石,山梨県,35.46666666666667,138.44166666666666,226.0,49236
01235,江川崎,高知県,33.17,132.79166666666666,72.0,74381
01236,船橋,千葉県,35.711666666666666,140.04333333333332,28.0,45106
01237,杵築,大分県,33.416666666666664,131.59666666666666,5.0,83121
01238,牛久,千葉県,35.39666666666667,140.14833333333334,30.0,45291
01239,財田,香川県,34.12,133.77166666666668,65.0,72161
01240,阿蘇乙姫,熊本県,32.94,131.04,497.0,86111
01241,坂畑,千葉県,35.235,140.09833333333333,120.0,45326
01242,蒲生田,徳島県,33.836666666666666,134.74166666666667,10.0,71231
01243,清水,静岡県,35.053333333333335,138.52166666666668,3.0,50261
01244,磐田,静岡県,34.69166666666667,137.88,3.0,50536
01245,鉾田,茨城県,36.16833333333334,140.52666666666667,32.0,40311
01248,城辺,沖縄県,24.74333333333333,125.41,55.0,93051
01249,後免,高知県,33.59,133.64333333333337,12.0,74187
01250,川平,沖縄県,24.466666666666665,124.14,7.0,94036
01251,大原,沖縄県,24.265,123.87166666666668,33.0,94101
01252,京上,徳島県,33.86666666666667,133.90333333333334,560.0,71191
01255,宮川,三重県,34.278333333333336,136.20833333333334,205.0,53321
01256,高根,新潟県,38.33,139.605,80.0,54056
01257,王泊,広島県,34.69833333333333,132.31166666666667,525.0,67211
01258,南伊勢,三重県,34.345,136.68166666666667,6.0,53296
01259,黒保根,群馬県,36.501666666666665,139.28333333333333,285.0,42261
01260,富郷,愛媛県,33.915,133.51,310.0,73152
01261,和田,山口県,34.14833333333333,131.735,140.0,81301
01262,八幡,広島県,34.708333333333336,132.17333333333335,774.0,67136
01263,東藻琴,網走・北見・紋別地方,43.84,144.285,58.0,17541
01264,幌満,日高地方,42.07666666666667,143.035,0.0,22366
01265,千軒,渡島地方,41.55833333333333,140.27166666666668,100.0,23356
01266,糸櫛別,根室地方,43.72166666666666,144.98833333333334,115.0,18091
01268,長沼,福島県,37.28833333333333,140.21833333333333,317.0,36571
01269,舘岩,福島県,37.09166666666667,139.53166666666667,690.0,36726
01272,戸来,青森県,40.46833333333333,141.17666666666668,125.0,31671
01273,藤里,秋田県,40.32,140.29333333333332,68.0,32071
01274,川前,福島県,37.24666666666667,140.72333333333333,492.0,36597
01276,目黒,日高地方,42.126666666666665,143.31333333333333,17.0,22356
01277,与論島,鹿児島県,27.043333333333333,128.40166666666667,14.0,88986
01278,桧木内,秋田県,39.81166666666667,140.585,255.0,32376
01279,朱鞠内,上川地方,44.281666666666666,142.16166666666666,255.0,15041
01280,麓郷,上川地方,43.30166666666667,142.52166666666668,315.0,12632
01281,魚梁瀬,高知県,33.615,134.10833333333332,450.0,74151
01282,桧原,福島県,37.72166666666666,140.05833333333334,824.0,36106
01283,知方学,釧路地方,42.93833333333333,144.735,149.0,19451
01284,宗谷岬,宗谷地方,45.52,141.935,26.0,11001
01285,浜鬼志別,宗谷地方,45.335,142.17,13.0,11076
01286,糠内,十勝地方,42.78666666666667,143.32833333333335,70.0,20556
01287,空知吉野,空知地方,43.595,141.73166666666663,100.0,15231
01288,中杵臼,日高地方,42.223333333333336,142.94833333333332,80.0,22306
01289,八幡平,秋田県,40.013333333333335,140.80166666666668,578.0,32266
01290,江ノ島,宮城県,38.39833333333333,141.59666666666666,40.0,34361
01291,飛島,山形県,39.18333333333333,139.54333333333332,58.0,35002
01292,大井沢,山形県,38.39,139.99333333333334,440.0,35361
01293,茂庭,福島県,37.891666666666666,140.43666666666667,200.0,36056
01294,湯本,福島県,37.27666666666666,140.06333333333333,640.0,36562
01295,桧枝岐,福島県,37.02333333333333,139.38666666666666,930.0,36716
01296,喜界島,鹿児島県,28.32,129.92666666666668,5.0,88851
01297,平岩,新潟県,36.88666666666667,137.86333333333334,260.0,54876
01298,筆甫,宮城県,37.82666666666667,140.72833333333332,305.0,34526
01299,長滝,岐阜県,35.92333333333333,136.83166666666668,430.0,52221
01300,立科,長野県,36.27166666666667,138.31333333333333,715.0,48381
01301,揖斐川,岐阜県,35.485,136.56666666666666,45.0,52511
01302,大潟,新潟県,37.225,138.325,13.0,54586
01303,美山,京都府,35.275,135.55,200.0,61206
01304,茶屋,鳥取県,35.18666666666667,133.23,490.0,69271
01305,六厩,岐阜県,36.06,137.035,1015.0,52181
01306,白川,岐阜県,36.27333333333333,136.89666666666668,478.0,52081
01307,海士,島根県,36.09666666666666,133.09666666666666,3.0,68056
01308,河合,岐阜県,36.305,137.1,471.0,52041
01309,氷見,富山県,36.86333333333333,136.96,7.0,55041
01310,出雲,島根県,35.33166666666666,132.73,20.0,68156
01311,宮之前,岐阜県,36.015,137.38833333333332,930.0,52196
01312,奈川,長野県,36.08833333333333,137.68333333333334,1068.0,48466
01313,黒川,岐阜県,35.598333333333336,137.31833333333333,517.0,52482
01314,開田高原,長野県,35.93833333333333,137.60166666666666,1130.0,48531
01315,弾崎,新潟県,38.33,138.51166666666666,58.0,54041
01316,越廼,福井県,36.01166666666666,135.99,30.0,57051
01317,浪合,長野県,35.373333333333335,137.69166666666666,940.0,48826
01318,中条,新潟県,38.06,139.40833333333333,27.0,54181
01319,辰野,長野県,35.98166666666667,137.98333333333332,729.0,48546
01320,赤名,島根県,35.001666666666665,132.71166666666667,444.0,68306
01321,弥栄,島根県,34.776666666666664,132.10833333333332,380.0,68431
01323,南信濃,長野県,35.321666666666665,137.93166666666667,407.0,48841
01324,小松,石川県,36.38166666666667,136.435,3.0,56276
01325,油木,広島県,34.763333333333335,133.27833333333334,510.0,67191
01326,廿日市津田,広島県,34.365,132.19,317.0,67421
01327,半田,徳島県,33.99,134.03666666666666,228.0,71136
01328,上長田,岡山県,35.29666666666667,133.725,430.0,66046
01329,洞爺湖温泉,胆振地方,42.565,140.80666666666667,85.0,21237
01330,千屋,岡山県,35.10333333333333,133.435,525.0,66091
01331,常陸大宮,茨城県,36.60666666666667,140.325,95.0,40091
01332,下戸鎖,岩手県,40.083333333333336,141.71166666666667,239.0,33201
01333,今市,栃木県,36.72666666666667,139.67666666666668,414.0,41171
01334,塩谷,栃木県,36.75666666666667,139.88333333333333,225.0,41181
01335,菊川牧之原,静岡県,34.785,138.13833333333332,191.0,50476
01336,福光,島根県,35.07,132.33333333333334,8.0,68286
01337,南淡,兵庫県,34.218333333333334,134.72,5.0,63588
01338,井川,静岡県,35.21666666666667,138.22166666666666,755.0,50106
01339,阿南,長野県,35.31333333333333,137.81166666666667,610.0,48836
01340,えりも岬,日高地方,41.925,143.24333333333334,63.0,22391
01342,かつらぎ,和歌山県,34.31,135.52833333333334,142.0,65026
01343,諸塚,宮崎県,32.516666666666666,131.335,150.0,87127
01344,蒲郡,愛知県,34.845,137.21666666666667,55.0,51281
01345,西米良,宮崎県,32.23,131.15166666666667,250.0,87231
01346,愛西,愛知県,35.21666666666667,136.69833333333332,5.0,51031
01347,西川,和歌山県,33.638333333333335,135.71,150.0,65306
01348,鞍岡,宮崎県,32.64333333333333,131.15666666666667,590.0,87071
01349,紀伊長島,三重県,34.208333333333336,136.32666666666665,3.0,53326
01350,近永,愛媛県,33.25333333333333,132.675,129.0,73446
01351,本川,高知県,33.765,133.33833333333334,550.0,74056
01352,木頭,徳島県,33.77166666666667,134.205,330.0,71251
01353,神門,宮崎県,32.385,131.33166666666668,250.0,87206
01354,波照間,沖縄県,24.055,123.76666666666668,38.0,94116
01356,白山,三重県,34.625,136.32166666666666,60.0,53151
01357,荒沢,山形県,38.50666666666667,139.78166666666667,273.0,35256
01360,聖高原,長野県,36.486666666666665,138.06833333333333,985.0,48247
01365,泉ケ岳,宮城県,38.406666666666666,140.72166666666666,630.0,34262
01367,篠生,山口県,34.303333333333335,131.57666666666665,205.0,81141
01368,五木,熊本県,32.395,130.82666666666665,310.0,86411
01369,三面,新潟県,38.24666666666667,139.605,45.0,54097
01370,大湯,新潟県,37.205,139.06166666666667,240.0,54621
01371,恩原,岡山県,35.3,133.98666666666668,734.0,66056
01372,中津川,山形県,37.91,139.84333333333333,390.0,35537
01373,本部,沖縄県,26.685,127.89833333333333,25.0,91066
01374,東,沖縄県,26.631666666666668,128.15333333333334,24.0,91081
01376,葛城,奈良県,34.48833333333334,135.70333333333335,141.0,64091
01378,須知,京都府,35.17666666666667,135.42,150.0,61241
01380,綾部,京都府,35.29333333333334,135.25833333333333,51.0,61191
01381,阿児,三重県,34.30833333333333,136.8733333333333,31.0,53307
01382,九頭竜,福井県,35.90833333333333,136.66833333333332,436.0,57176
01383,三和,京都府,35.21666666666667,135.23166666666663,105.0,61192
01384,付知,岐阜県,35.66166666666667,137.42666666666668,461.0,52421
01385,佐治,鳥取県,35.32833333333333,134.11333333333334,210.0,69181
01386,湖南,福島県,37.388333333333335,140.09,536.0,36461
01387,御母衣,岐阜県,36.14666666666667,136.90833333333333,640.0,52131
01388,門井,茨城県,36.333333333333336,140.03333333333333,40.0,40181
01389,江尾,鳥取県,35.288333333333334,133.48333333333332,155.0,69222
01391,鹿野,鳥取県,35.413333333333334,134.01666666666668,210.0,69111
01394,大鹿,長野県,35.556666666666665,138.04,718.0,48737
01395,塩沢,新潟県,37.03833333333333,138.84666666666666,195.0,54761
01397,杉島,長野県,35.72666666666667,138.09333333333333,905.0,48691
01398,宮寄上,新潟県,37.58,139.14,125.0,54462
01400,浦臼,空知地方,43.428333333333335,141.80833333333334,25.0,15276
01401,鹿島,空知地方,43.08,142.1,310.0,15451
01402,沼の沢,空知地方,42.96,142.02,161.0,15491
01403,塘路,釧路地方,43.14833333333333,144.49666666666667,25.0,19281
01404,小利別,十勝地方,43.58833333333333,143.68,313.0,20071
01405,押帯,十勝地方,43.115,143.44333333333333,104.0,20331
01406,温川,青森県,40.515,140.78333333333333,404.0,31562
01407,笹子,秋田県,39.10333333333333,140.29333333333332,200.0,32681
01408,藤原,秋田県,40.355,140.78,280.0,32096
01409,柏倉,十勝地方,43.361666666666665,143.45833333333334,378.0,20202
01410,上螺湾,十勝地方,43.318333333333335,143.80166666666668,232.0,20222
01411,小谷,長野県,36.821666666666665,137.93,550.0,48097
01412,宇奈月,富山県,36.84666666666666,137.55666666666667,160.0,55063
01414,大山,富山県,36.60833333333333,137.28333333333333,128.0,55156
01417,茶内原野,釧路地方,43.17333333333333,144.96666666666667,70.0,19301
01418,留真,十勝地方,42.91666666666666,143.66166666666666,40.0,20451
01419,新城,空知地方,43.611666666666665,142.20333333333335,147.0,15216
01420,丸瀬布,網走・北見・紋別地方,43.95166666666667,143.32833333333335,242.0,17386
01421,大能,茨城県,36.74333333333333,140.59333333333333,395.0,40076
01422,男鹿真山,秋田県,39.93833333333333,139.78166666666667,84.0,32276
01423,御浜,三重県,33.85166666666667,135.98,130.0,53416
01424,樽本,新潟県,36.89,138.275,625.0,54892
01425,仁別,秋田県,39.8,140.21666666666667,179.0,32408
01426,川谷,新潟県,37.2,138.51666666666668,206.0,54666
01427,筒方,新潟県,37.03,138.34333333333333,255.0,54737
01429,カルルス,胆振地方,42.516666666666666,141.10666666666663,300.0,21251
01430,旭,日高地方,42.62833333333333,142.39333333333337,245.0,22106
01432,北方,宮崎県,32.56166666666667,131.525,30.0,87136
01435,山江,熊本県,32.30166666666667,130.74666666666667,218.0,86407
01436,ひるがの,岐阜県,36.01,136.89333333333337,885.0,52173
01437,清見,岐阜県,36.18,137.045,740.0,52137
01438,丹生川,岐阜県,36.18666666666667,137.37166666666667,910.0,52152
01439,吉野,奈良県,34.37833333333333,135.9,188.0,64136
01440,鍵穴,静岡県,35.04833333333333,138.24666666666667,160.0,50247
01441,野母崎,長崎県,32.57833333333333,129.74,190.0,84596
01443,辻堂,神奈川県,35.32,139.45,5.0,46141
01444,室谷,新潟県,37.55,139.37,200.0,54472
01445,伊那,長野県,35.82666666666667,137.95333333333335,633.0,48621
01447,区界,岩手県,39.65,141.35333333333332,760.0,33441
01453,鰐浦,長崎県,34.69833333333333,129.445,63.0,84012
01454,大飯,福井県,35.48,135.61666666666667,3.0,57311
01455,猪谷,富山県,36.473333333333336,137.23666666666668,215.0,55267
01456,瀬戸,愛媛県,33.446666666666665,132.25666666666666,143.0,73341
01457,友ケ島,和歌山県,34.28,135.0,43.0,65036
01458,東神楽,上川地方,43.67,142.44666666666666,211.0,12501
01459,千歳,石狩地方,42.775,141.69166666666666,22.0,14296
01460,女満別,網走・北見・紋別地方,43.88,144.16333333333333,33.0,17531
01461,鶴丘,釧路地方,43.04,144.19166666666666,95.0,19347
01462,高松,渡島地方,41.77,140.82166666666666,34.0,23281
01463,脇神,秋田県,40.19166666666667,140.37166666666667,84.0,32181
01464,名取,宮城県,38.138333333333335,140.91666666666666,2.0,34436
01465,浜中,山形県,38.81166666666667,139.78666666666666,22.0,35086
01466,玉川,福島県,37.22666666666667,140.42666666666668,372.0,36581
01467,大島北ノ山,東京都,34.781666666666666,139.36,38.0,44173
01468,八重見ヶ原,東京都,33.115,139.785,92.0,44262
01469,松浜,新潟県,37.955,139.11166666666668,1.0,54236
01470,八尾,大阪府,34.596666666666664,135.6,10.0,62096
01471,関空島,大阪府,34.43333333333333,135.23166666666663,5.0,62101
01472,本郷,広島県,34.435,132.91833333333332,331.0,67386
01473,西郷岬,島根県,36.178333333333335,133.32333333333332,80.0,68046
01474,高津,島根県,34.675,131.79,54.0,68456
01475,香南,香川県,34.21333333333333,134.015,185.0,72126
01476,南国日章,高知県,33.545,133.66833333333332,9.0,74188
01477,博多,福岡県,33.583333333333336,130.45166666666665,9.0,82186
01478,石田,長崎県,33.748333333333335,129.785,12.0,84122
01479,上大津,長崎県,32.665,128.83166666666668,77.0,84537
01480,川副,佐賀県,33.14833333333333,130.30166666666668,2.0,85176
01481,赤江,宮崎県,31.876666666666665,131.44833333333332,6.0,87412
01482,安次嶺,沖縄県,26.195,127.645,3.0,91236
01483,鏡原,沖縄県,24.781666666666663,125.295,43.0,93042
01485,川辺,和歌山県,33.89333333333333,135.21666666666667,84.0,65201
01487,紋別小向,網走・北見・紋別地方,44.303333333333335,143.40333333333334,18.0,17116
01488,東根,山形県,38.41166666666667,140.37,105.0,35334
01489,根室中標津,根室地方,43.57666666666667,144.96,65.0,18174
01490,下地,沖縄県,24.826666666666668,125.14333333333332,8.0,93012
01491,仲筋,沖縄県,24.65333333333333,124.675,10.0,93062
01493,所野,沖縄県,24.466666666666665,122.97833333333334,15.0,94011
01494,志多阿原,沖縄県,24.058333333333334,123.80333333333331,13.0,94121
01495,青森大谷,青森県,40.73333333333333,140.68833333333333,198.0,31386
01497,ときがわ,埼玉県,35.99,139.20666666666668,295.0,43162
01506,三宅坪田,東京都,34.07333333333333,139.56,20.0,44228
01507,江別,石狩地方,43.11,141.60166666666666,8.0,14136
01508,大槌,岩手県,39.43833333333333,141.80666666666667,120.0,33611
01510,帯広泉,十勝地方,42.73333333333333,143.21666666666667,149.0,20551
01511,雄和,秋田県,39.615,140.21833333333333,91.0,32451
01512,本泊,宗谷地方,45.24166666666667,141.18666666666667,30.0,11091
01513,米岡,檜山地方,42.071666666666665,139.43166666666667,49.0,24156
01514,秋津,新潟県,38.06,138.41333333333333,30.0,54167
01515,粟国,沖縄県,26.591666666666665,127.24,12.0,91096
01516,慶良間,沖縄県,26.168333333333333,127.29333333333334,48.0,91216
01517,北大東,沖縄県,25.94333333333333,131.32666666666665,22.0,92006
01518,旧東,沖縄県,25.846666666666668,131.26333333333332,48.0,92012
01519,湖山,鳥取県,35.53,134.165,15.0,69052
01520,笠利,鹿児島県,28.43,129.71166666666667,4.0,88821
01521,松山南吉田,愛媛県,33.82666666666667,132.69833333333332,4.0,73168
01523,神津島,東京都,34.18833333333333,139.13333333333333,138.0,44216
01524,米原,滋賀県,35.38333333333333,136.34333333333333,147.0,60102
01526,鴬沢,宮城県,38.805,140.94833333333332,33.0,34056
01528,声問,宗谷地方,45.403333333333336,141.8,8.0,11061
01529,松本今井,長野県,36.16666666666666,137.92166666666665,658.0,48363
01530,下館,茨城県,36.281666666666666,139.98833333333334,24.0,40231
01531,日応寺,岡山県,34.75666666666667,133.855,239.0,66346
01532,熊野新鹿,三重県,33.931666666666665,136.13833333333332,23.0,53401
01533,秋ヶ島,富山県,36.64833333333333,137.18666666666667,24.0,55151
01534,北原,沖縄県,26.363333333333333,126.71333333333334,7.0,91141
01535,小値賀,長崎県,33.19,129.09,8.0,84236
01536,頭ヶ島,長崎県,33.013333333333335,129.19166666666666,80.0,84286
01537,春江,福井県,36.141666666666666,136.22333333333333,5.0,57026
01538,美津島,長崎県,34.285,129.33,63.0,84076
01539,村山,山形県,38.46,140.34833333333333,80.0,35332
01540,中之島,鹿児島県,29.84,129.86666666666667,220.0,88736
01541,新城,愛知県,34.906666666666666,137.51833333333337,53.0,51247
01542,天城,鹿児島県,27.835,128.88,2.0,88931
01543,戸井泊,渡島地方,41.71666666666667,141.00333333333333,20.0,23291
01544,三井,石川県,37.29333333333334,136.96166666666667,219.0,56093
01545,宝達志水,石川県,36.78833333333333,136.76833333333337,90.0,56192
01546,礼文,宗谷地方,45.305,141.045,65.0,11046
01547,上標津,根室地方,43.52,144.74666666666667,181.0,18161
